session_day_et,symbol,policy,entry_slot,entry_mode,order_type,scanner_window_start,scanner_window_end,arm_bar_ts_ms,signal_ts,entry_ts,entry_px,target_px,floor_px,exit_trigger_ts,exit_ts,exit_px,exit_reason,ret_pct,duration_seconds,mfe_pct,mae_pct,first_plus_1_ts,first_plus_2_ts,first_minus_1_ts,first_minus_2_ts,quotes_observed
2026-08-31,WETO,target+1_floor+0,first,resting,STOP_LIMIT,2026-08-31T13:34:44+00:00,2026-08-31T19:37:17.277000+00:00,0,2026-08-31T16:19:00+00:00,2026-08-31T16:21:00.223000+00:00,10.7,10.806999999999999,10.7,2026-08-31T16:21:01.447384+00:00,2026-08-31T16:21:01.459422+00:00,10.5,floor,-1.8691588785046664,1.236422,0.0,-1.8691588785046664,,,2026-08-31T16:21:01.447384+00:00,,2
2026-08-31,WETO,target+1_floor+0,first,resting,STOP_LIMIT,2026-08-31T13:34:44+00:00,2026-08-31T19:37:17.277000+00:00,0,2026-08-31T16:35:00+00:00,2026-08-31T16:46:07.319000+00:00,10.3,10.403,10.3,2026-08-31T16:46:07.683849+00:00,2026-08-31T16:46:07.775345+00:00,10.25,floor,-0.4854368932038904,0.456345,0.0,-0.7766990291262142,,,,,2
2026-08-31,WETO,target+1_floor+0,reclaim,resting,STOP_LIMIT,2026-08-31T13:34:44+00:00,2026-08-31T19:37:17.277000+00:00,1788194760000,2026-08-31T16:49:00+00:00,2026-08-31T16:49:08.164000+00:00,10.9,11.009,10.9,2026-08-31T16:49:08.534766+00:00,2026-08-31T16:49:08.662444+00:00,10.82,floor,-0.733944954128441,0.498444,0.0,-0.733944954128441,,,,,2
2026-08-31,WETO,target+1_floor+0,first,resting,STOP_LIMIT,2026-08-31T13:34:44+00:00,2026-08-31T19:37:17.277000+00:00,0,2026-08-31T17:47:00+00:00,2026-08-31T17:47:23.599000+00:00,10.85,10.958499999999999,10.85,2026-08-31T17:47:23.700966+00:00,2026-08-31T17:47:24.670774+00:00,10.8,floor,-0.4608294930875478,1.071774,0.0,-0.4608294930875478,,,,,2
2026-08-31,WETO,target+2_floor-2,first,resting,STOP_LIMIT,2026-08-31T13:34:44+00:00,2026-08-31T19:37:17.277000+00:00,0,2026-08-31T15:26:00+00:00,2026-08-31T15:30:11.002000+00:00,12.7,12.953999999999999,12.446,2026-08-31T15:30:19.795774+00:00,2026-08-31T15:30:20.381113+00:00,12.4,floor,-2.3622047244094406,9.379113,0.0,-2.3622047244094406,,,2026-08-31T15:30:17.133520+00:00,2026-08-31T15:30:19.795774+00:00,89
2026-08-31,WETO,target+2_floor-2,first,resting,STOP_LIMIT,2026-08-31T13:34:44+00:00,2026-08-31T19:37:17.277000+00:00,0,2026-08-31T16:19:00+00:00,2026-08-31T16:21:00.223000+00:00,10.7,10.914,10.485999999999999,2026-08-31T16:21:01.462291+00:00,2026-08-31T16:21:01.468236+00:00,10.49,floor,-1.962616822429898,1.245236,0.0,-3.738317757009333,,,2026-08-31T16:21:01.447384+00:00,2026-08-31T16:21:01.462291+00:00,4
2026-08-31,WETO,target+2_floor-2,first,resting,STOP_LIMIT,2026-08-31T13:34:44+00:00,2026-08-31T19:37:17.277000+00:00,0,2026-08-31T16:35:00+00:00,2026-08-31T16:46:07.319000+00:00,10.3,10.506,10.094000000000001,2026-08-31T16:47:51.049967+00:00,2026-08-31T16:47:51.049967+00:00,10.506,target,1.9999999999999951,103.730967,2.3300970873786255,-1.650485436893203,2026-08-31T16:47:25.415105+00:00,2026-08-31T16:47:51.049967+00:00,2026-08-31T16:46:11.020049+00:00,,337
2026-08-31,WETO,target+2_floor-2,reclaim,resting,STOP_LIMIT,2026-08-31T13:34:44+00:00,2026-08-31T19:37:17.277000+00:00,1788194760000,2026-08-31T16:49:00+00:00,2026-08-31T16:49:08.164000+00:00,10.9,11.118,10.682,2026-08-31T16:50:12.929479+00:00,2026-08-31T16:50:12.929479+00:00,11.118,target,1.9999999999999998,64.765479,2.0183486238532002,-1.1926605504587229,2026-08-31T16:49:18.433308+00:00,2026-08-31T16:50:12.929479+00:00,2026-08-31T16:49:34.802843+00:00,,392
2026-08-31,WETO,target+2_floor-2,first,resting,STOP_LIMIT,2026-08-31T13:34:44+00:00,2026-08-31T19:37:17.277000+00:00,0,2026-08-31T17:47:00+00:00,2026-08-31T17:47:23.599000+00:00,10.85,11.067,10.633,2026-08-31T17:49:30.694942+00:00,2026-08-31T17:49:30.695800+00:00,10.6,floor,-2.3041474654377883,127.0968,0.09216589861750955,-2.3041474654377883,,,2026-08-31T17:47:47.356272+00:00,2026-08-31T17:49:30.694942+00:00,297
2026-08-31,WETO,target+2_floor-1,first,resting,STOP_LIMIT,2026-08-31T13:34:44+00:00,2026-08-31T19:37:17.277000+00:00,0,2026-08-31T15:26:00+00:00,2026-08-31T15:30:11.002000+00:00,12.7,12.953999999999999,12.572999999999999,2026-08-31T15:30:17.133520+00:00,2026-08-31T15:30:17.144831+00:00,12.57,floor,-1.0236220472440867,6.142831,0.0,-1.0236220472440867,,,2026-08-31T15:30:17.133520+00:00,,52
2026-08-31,WETO,target+2_floor-1,first,resting,STOP_LIMIT,2026-08-31T13:34:44+00:00,2026-08-31T19:37:17.277000+00:00,0,2026-08-31T16:19:00+00:00,2026-08-31T16:21:00.223000+00:00,10.7,10.914,10.593,2026-08-31T16:21:01.447384+00:00,2026-08-31T16:21:01.459422+00:00,10.5,floor,-1.8691588785046664,1.236422,0.0,-1.8691588785046664,,,2026-08-31T16:21:01.447384+00:00,,2
2026-08-31,WETO,target+2_floor-1,first,resting,STOP_LIMIT,2026-08-31T13:34:44+00:00,2026-08-31T19:37:17.277000+00:00,0,2026-08-31T16:35:00+00:00,2026-08-31T16:46:07.319000+00:00,10.3,10.506,10.197000000000001,2026-08-31T16:46:11.020049+00:00,2026-08-31T16:46:11.020452+00:00,10.17,floor,-1.2621359223301047,3.701452,0.0,-1.2621359223301047,,,2026-08-31T16:46:11.020049+00:00,,23
2026-08-31,WETO,target+2_floor-1,reclaim,resting,STOP_LIMIT,2026-08-31T13:34:44+00:00,2026-08-31T19:37:17.277000+00:00,1788194760000,2026-08-31T16:49:00+00:00,2026-08-31T16:49:08.164000+00:00,10.9,11.118,10.791,2026-08-31T16:49:34.802843+00:00,2026-08-31T16:49:34.803022+00:00,10.77,floor,-1.1926605504587229,26.639022,1.651376146788988,-1.1926605504587229,2026-08-31T16:49:18.433308+00:00,,2026-08-31T16:49:34.802843+00:00,,172
2026-08-31,WETO,target+2_floor-1,first,resting,STOP_LIMIT,2026-08-31T13:34:44+00:00,2026-08-31T19:37:17.277000+00:00,0,2026-08-31T17:47:00+00:00,2026-08-31T17:47:23.599000+00:00,10.85,11.067,10.7415,2026-08-31T17:47:47.356272+00:00,2026-08-31T17:47:47.356438+00:00,10.73,floor,-1.1059907834101312,23.757438,0.09216589861750955,-1.1059907834101312,,,2026-08-31T17:47:47.356272+00:00,,114
2026-08-31,WETO,target+2_floor+0,first,resting,STOP_LIMIT,2026-08-31T13:34:44+00:00,2026-08-31T19:37:17.277000+00:00,0,2026-08-31T15:26:00+00:00,2026-08-31T15:30:11.002000+00:00,12.7,12.953999999999999,12.7,2026-08-31T15:30:11.173627+00:00,2026-08-31T15:30:11.177131+00:00,12.64,floor,-0.4724409448818797,0.175131,0.0,-0.4724409448818797,,,,,2
2026-08-31,WETO,target+2_floor+0,first,resting,STOP_LIMIT,2026-08-31T13:34:44+00:00,2026-08-31T19:37:17.277000+00:00,0,2026-08-31T16:19:00+00:00,2026-08-31T16:21:00.223000+00:00,10.7,10.914,10.7,2026-08-31T16:21:01.447384+00:00,2026-08-31T16:21:01.459422+00:00,10.5,floor,-1.8691588785046664,1.236422,0.0,-1.8691588785046664,,,2026-08-31T16:21:01.447384+00:00,,2
2026-08-31,WETO,target+2_floor+0,first,resting,STOP_LIMIT,2026-08-31T13:34:44+00:00,2026-08-31T19:37:17.277000+00:00,0,2026-08-31T16:35:00+00:00,2026-08-31T16:46:07.319000+00:00,10.3,10.506,10.3,2026-08-31T16:46:07.683849+00:00,2026-08-31T16:46:07.775345+00:00,10.25,floor,-0.4854368932038904,0.456345,0.0,-0.7766990291262142,,,,,2
2026-08-31,WETO,target+2_floor+0,reclaim,resting,STOP_LIMIT,2026-08-31T13:34:44+00:00,2026-08-31T19:37:17.277000+00:00,1788194760000,2026-08-31T16:49:00+00:00,2026-08-31T16:49:08.164000+00:00,10.9,11.118,10.9,2026-08-31T16:49:08.534766+00:00,2026-08-31T16:49:08.662444+00:00,10.82,floor,-0.733944954128441,0.498444,0.0,-0.733944954128441,,,,,2
2026-08-31,WETO,target+2_floor+0,first,resting,STOP_LIMIT,2026-08-31T13:34:44+00:00,2026-08-31T19:37:17.277000+00:00,0,2026-08-31T17:47:00+00:00,2026-08-31T17:47:23.599000+00:00,10.85,11.067,10.85,2026-08-31T17:47:23.700966+00:00,2026-08-31T17:47:24.670774+00:00,10.8,floor,-0.4608294930875478,1.071774,0.0,-0.4608294930875478,,,,,2
2026-08-31,YDDL,target+1_floor-2,reclaim,reactive,limit,2026-08-31T09:28:39+00:00,2026-08-31T14:57:57.973000+00:00,1788178260000,2026-08-31T12:19:05.799000+00:00,2026-08-31T12:19:05.799000+00:00,2.44,2.4644,2.3912,2026-08-31T12:19:08.442266+00:00,2026-08-31T12:19:08.442608+00:00,2.39,floor,-2.049180327868845,2.643608,0.0,-2.049180327868845,,,2026-08-31T12:19:08.438004+00:00,2026-08-31T12:19:08.442266+00:00,30
2026-08-31,YDDL,target+1_floor-2,first,resting,STOP_LIMIT,2026-08-31T09:28:39+00:00,2026-08-31T14:57:57.973000+00:00,0,2026-08-31T13:32:00+00:00,2026-08-31T13:34:23.180000+00:00,2.49,2.5149000000000004,2.4402000000000004,2026-08-31T13:34:26.907908+00:00,2026-08-31T13:34:26.907908+00:00,2.5149000000000004,target,1.0000000000000058,3.727908,1.2048192771084258,-0.4016064257028205,2026-08-31T13:34:26.907908+00:00,,,,36
2026-08-31,YDDL,target+1_floor-2,first,resting,STOP_LIMIT,2026-08-31T09:28:39+00:00,2026-08-31T14:57:57.973000+00:00,0,2026-08-31T14:21:00+00:00,2026-08-31T14:29:32.217000+00:00,2.44,2.4644,2.3912,2026-08-31T14:30:03.369028+00:00,2026-08-31T14:30:03.369332+00:00,2.39,floor,-2.049180327868845,31.152332,0.0,-2.049180327868845,,,2026-08-31T14:30:03.362775+00:00,2026-08-31T14:30:03.369028+00:00,78
2026-08-31,YDDL,target+1_floor-2,first,resting,STOP_LIMIT,2026-08-31T18:36:26+00:00,2026-08-31T20:12:00.931000+00:00,0,2026-08-31T19:10:00+00:00,2026-08-31T19:10:02.339000+00:00,2.27,2.2927,2.2246,2026-08-31T19:14:04.438024+00:00,2026-08-31T19:14:04.447610+00:00,2.21,floor,-2.643171806167403,242.10861,0.0,-2.643171806167403,,,2026-08-31T19:10:21.283902+00:00,2026-08-31T19:14:04.438024+00:00,143
2026-08-31,YDDL,target+1_floor-1,reclaim,reactive,limit,2026-08-31T09:28:39+00:00,2026-08-31T14:57:57.973000+00:00,1788178260000,2026-08-31T12:19:05.799000+00:00,2026-08-31T12:19:05.799000+00:00,2.44,2.4644,2.4156,2026-08-31T12:19:08.438004+00:00,2026-08-31T12:19:08.438228+00:00,2.42,floor,-0.8196721311475417,2.639228,0.0,-1.2295081967213035,,,2026-08-31T12:19:08.438004+00:00,,17
2026-08-31,YDDL,target+1_floor-1,first,resting,STOP_LIMIT,2026-08-31T09:28:39+00:00,2026-08-31T14:57:57.973000+00:00,0,2026-08-31T13:32:00+00:00,2026-08-31T13:34:23.180000+00:00,2.49,2.5149000000000004,2.4651,2026-08-31T13:34:26.907908+00:00,2026-08-31T13:34:26.907908+00:00,2.5149000000000004,target,1.0000000000000058,3.727908,1.2048192771084258,-0.4016064257028205,2026-08-31T13:34:26.907908+00:00,,,,36
2026-08-31,YDDL,target+1_floor-1,first,resting,STOP_LIMIT,2026-08-31T09:28:39+00:00,2026-08-31T14:57:57.973000+00:00,0,2026-08-31T14:21:00+00:00,2026-08-31T14:29:32.217000+00:00,2.44,2.4644,2.4156,2026-08-31T14:30:03.362775+00:00,2026-08-31T14:30:03.363075+00:00,2.41,floor,-1.2295081967213035,31.146075,0.0,-1.2295081967213035,,,2026-08-31T14:30:03.362775+00:00,,59
2026-08-31,YDDL,target+1_floor-1,first,resting,STOP_LIMIT,2026-08-31T18:36:26+00:00,2026-08-31T20:12:00.931000+00:00,0,2026-08-31T19:10:00+00:00,2026-08-31T19:10:02.339000+00:00,2.27,2.2927,2.2473,2026-08-31T19:10:21.283902+00:00,2026-08-31T19:10:21.295385+00:00,2.25,floor,-0.8810572687224677,18.956385,0.0,-1.3215859030836918,,,2026-08-31T19:10:21.283902+00:00,,36
2026-08-31,YDDL,target+1_floor+0,reclaim,reactive,limit,2026-08-31T09:28:39+00:00,2026-08-31T14:57:57.973000+00:00,1788178260000,2026-08-31T12:19:05.799000+00:00,2026-08-31T12:19:05.799000+00:00,2.44,2.4644,2.44,2026-08-31T12:19:06.864242+00:00,2026-08-31T12:19:06.864502+00:00,2.43,floor,-0.40983606557376173,1.065502,0.0,-0.40983606557376173,,,,,2
2026-08-31,YDDL,target+1_floor+0,first,resting,STOP_LIMIT,2026-08-31T09:28:39+00:00,2026-08-31T14:57:57.973000+00:00,0,2026-08-31T13:32:00+00:00,2026-08-31T13:34:23.180000+00:00,2.49,2.5149000000000004,2.49,2026-08-31T13:34:24.918567+00:00,2026-08-31T13:34:25.228045+00:00,2.48,floor,-0.4016064257028205,2.048045,0.0,-0.4016064257028205,,,,,2
2026-08-31,YDDL,target+1_floor+0,first,resting,STOP_LIMIT,2026-08-31T09:28:39+00:00,2026-08-31T14:57:57.973000+00:00,0,2026-08-31T14:21:00+00:00,2026-08-31T14:29:32.217000+00:00,2.44,2.4644,2.44,2026-08-31T14:29:32.609063+00:00,2026-08-31T14:29:32.609339+00:00,2.42,floor,-0.8196721311475417,0.392339,0.0,-0.8196721311475417,,,,,2
2026-08-31,YDDL,target+1_floor+0,first,resting,STOP_LIMIT,2026-08-31T18:36:26+00:00,2026-08-31T20:12:00.931000+00:00,0,2026-08-31T19:10:00+00:00,2026-08-31T19:10:02.339000+00:00,2.27,2.2927,2.27,2026-08-31T19:10:02.847659+00:00,2026-08-31T19:10:02.873380+00:00,2.26,floor,-0.4405286343612437,0.53438,0.0,-0.4405286343612437,,,,,2
2026-08-31,YDDL,target+2_floor-2,reclaim,reactive,limit,2026-08-31T09:28:39+00:00,2026-08-31T14:57:57.973000+00:00,1788178260000,2026-08-31T12:19:05.799000+00:00,2026-08-31T12:19:05.799000+00:00,2.44,2.4888,2.3912,2026-08-31T12:19:08.442266+00:00,2026-08-31T12:19:08.442608+00:00,2.39,floor,-2.049180327868845,2.643608,0.0,-2.049180327868845,,,2026-08-31T12:19:08.438004+00:00,2026-08-31T12:19:08.442266+00:00,30
2026-08-31,YDDL,target+2_floor-2,first,resting,STOP_LIMIT,2026-08-31T09:28:39+00:00,2026-08-31T14:57:57.973000+00:00,0,2026-08-31T13:32:00+00:00,2026-08-31T13:34:23.180000+00:00,2.49,2.5398,2.4402000000000004,2026-08-31T13:34:26.927768+00:00,2026-08-31T13:34:26.927768+00:00,2.5398,target,1.9999999999999933,3.747768,2.0080321285140488,-0.4016064257028205,2026-08-31T13:34:26.907908+00:00,2026-08-31T13:34:26.927768+00:00,,,84
2026-08-31,YDDL,target+2_floor-2,first,resting,STOP_LIMIT,2026-08-31T09:28:39+00:00,2026-08-31T14:57:57.973000+00:00,0,2026-08-31T14:21:00+00:00,2026-08-31T14:29:32.217000+00:00,2.44,2.4888,2.3912,2026-08-31T14:30:03.369028+00:00,2026-08-31T14:30:03.369332+00:00,2.39,floor,-2.049180327868845,31.152332,0.0,-2.049180327868845,,,2026-08-31T14:30:03.362775+00:00,2026-08-31T14:30:03.369028+00:00,78
2026-08-31,YDDL,target+2_floor-2,first,resting,STOP_LIMIT,2026-08-31T18:36:26+00:00,2026-08-31T20:12:00.931000+00:00,0,2026-08-31T19:10:00+00:00,2026-08-31T19:10:02.339000+00:00,2.27,2.3154,2.2246,2026-08-31T19:14:04.438024+00:00,2026-08-31T19:14:04.447610+00:00,2.21,floor,-2.643171806167403,242.10861,0.0,-2.643171806167403,,,2026-08-31T19:10:21.283902+00:00,2026-08-31T19:14:04.438024+00:00,143
2026-08-31,YDDL,target+2_floor-1,reclaim,reactive,limit,2026-08-31T09:28:39+00:00,2026-08-31T14:57:57.973000+00:00,1788178260000,2026-08-31T12:19:05.799000+00:00,2026-08-31T12:19:05.799000+00:00,2.44,2.4888,2.4156,2026-08-31T12:19:08.438004+00:00,2026-08-31T12:19:08.438228+00:00,2.42,floor,-0.8196721311475417,2.639228,0.0,-1.2295081967213035,,,2026-08-31T12:19:08.438004+00:00,,17
2026-08-31,YDDL,target+2_floor-1,first,resting,STOP_LIMIT,2026-08-31T09:28:39+00:00,2026-08-31T14:57:57.973000+00:00,0,2026-08-31T13:32:00+00:00,2026-08-31T13:34:23.180000+00:00,2.49,2.5398,2.4651,2026-08-31T13:34:26.927768+00:00,2026-08-31T13:34:26.927768+00:00,2.5398,target,1.9999999999999933,3.747768,2.0080321285140488,-0.4016064257028205,2026-08-31T13:34:26.907908+00:00,2026-08-31T13:34:26.927768+00:00,,,84
2026-08-31,YDDL,target+2_floor-1,first,resting,STOP_LIMIT,2026-08-31T09:28:39+00:00,2026-08-31T14:57:57.973000+00:00,0,2026-08-31T14:21:00+00:00,2026-08-31T14:29:32.217000+00:00,2.44,2.4888,2.4156,2026-08-31T14:30:03.362775+00:00,2026-08-31T14:30:03.363075+00:00,2.41,floor,-1.2295081967213035,31.146075,0.0,-1.2295081967213035,,,2026-08-31T14:30:03.362775+00:00,,59
2026-08-31,YDDL,target+2_floor-1,first,resting,STOP_LIMIT,2026-08-31T18:36:26+00:00,2026-08-31T20:12:00.931000+00:00,0,2026-08-31T19:10:00+00:00,2026-08-31T19:10:02.339000+00:00,2.27,2.3154,2.2473,2026-08-31T19:10:21.283902+00:00,2026-08-31T19:10:21.295385+00:00,2.25,floor,-0.8810572687224677,18.956385,0.0,-1.3215859030836918,,,2026-08-31T19:10:21.283902+00:00,,36
2026-08-31,YDDL,target+2_floor+0,reclaim,reactive,limit,2026-08-31T09:28:39+00:00,2026-08-31T14:57:57.973000+00:00,1788178260000,2026-08-31T12:19:05.799000+00:00,2026-08-31T12:19:05.799000+00:00,2.44,2.4888,2.44,2026-08-31T12:19:06.864242+00:00,2026-08-31T12:19:06.864502+00:00,2.43,floor,-0.40983606557376173,1.065502,0.0,-0.40983606557376173,,,,,2
2026-08-31,YDDL,target+2_floor+0,first,resting,STOP_LIMIT,2026-08-31T09:28:39+00:00,2026-08-31T14:57:57.973000+00:00,0,2026-08-31T13:32:00+00:00,2026-08-31T13:34:23.180000+00:00,2.49,2.5398,2.49,2026-08-31T13:34:24.918567+00:00,2026-08-31T13:34:25.228045+00:00,2.48,floor,-0.4016064257028205,2.048045,0.0,-0.4016064257028205,,,,,2
2026-08-31,YDDL,target+2_floor+0,first,resting,STOP_LIMIT,2026-08-31T09:28:39+00:00,2026-08-31T14:57:57.973000+00:00,0,2026-08-31T14:21:00+00:00,2026-08-31T14:29:32.217000+00:00,2.44,2.4888,2.44,2026-08-31T14:29:32.609063+00:00,2026-08-31T14:29:32.609339+00:00,2.42,floor,-0.8196721311475417,0.392339,0.0,-0.8196721311475417,,,,,2
2026-08-31,YDDL,target+2_floor+0,first,resting,STOP_LIMIT,2026-08-31T18:36:26+00:00,2026-08-31T20:12:00.931000+00:00,0,2026-08-31T19:10:00+00:00,2026-08-31T19:10:02.339000+00:00,2.27,2.3154,2.27,2026-08-31T19:10:02.847659+00:00,2026-08-31T19:10:02.873380+00:00,2.26,floor,-0.4405286343612437,0.53438,0.0,-0.4405286343612437,,,,,2
2026-09-01,BIAF,target+1_floor-2,first,resting,limit,2026-09-01T12:07:07+00:00,,0,2026-09-01T13:00:26.214000+00:00,2026-09-01T13:00:26.214000+00:00,6.7,6.767,6.566,2026-09-01T13:01:40.447864+00:00,2026-09-01T13:01:40.464534+00:00,6.55,floor,-2.238805970149259,74.250534,0.4477611940298544,-2.238805970149259,,,2026-09-01T13:01:28.307592+00:00,2026-09-01T13:01:40.447864+00:00,522
2026-09-01,BIAF,target+1_floor-2,first,resting,limit,2026-09-01T12:07:07+00:00,,0,2026-09-01T13:02:22.382000+00:00,2026-09-01T13:02:22.382000+00:00,6.7,6.767,6.566,2026-09-01T13:03:27.497898+00:00,2026-09-01T13:03:27.499127+00:00,6.56,floor,-2.0895522388059784,65.117127,0.5970149253731348,-2.0895522388059784,,,2026-09-01T13:03:13.080815+00:00,2026-09-01T13:03:27.497898+00:00,436
2026-09-01,BIAF,target+1_floor-2,reclaim,reactive,limit,2026-09-01T12:07:07+00:00,,1788267720000,2026-09-01T13:07:47.323000+00:00,2026-09-01T13:07:47.323000+00:00,6.82,6.8882,6.6836,2026-09-01T13:08:23.012496+00:00,2026-09-01T13:08:23.012496+00:00,6.8882,target,1.0000000000000004,35.689496,1.026392961876824,-1.31964809384164,2026-09-01T13:08:23.012496+00:00,,2026-09-01T13:07:47.843293+00:00,,472
2026-09-01,BIAF,target+1_floor-2,first,resting,STOP_LIMIT,2026-09-01T12:07:07+00:00,,0,2026-09-01T15:31:00+00:00,2026-09-01T15:31:53.572000+00:00,6.6,6.6659999999999995,6.468,2026-09-01T15:33:19.820746+00:00,2026-09-01T15:33:19.820746+00:00,6.6659999999999995,target,0.9999999999999976,86.248746,1.060606060606065,-1.5151515151515098,2026-09-01T15:33:19.820746+00:00,,2026-09-01T15:31:54.272293+00:00,,233
2026-09-01,BIAF,target+1_floor-2,reclaim,resting,STOP_LIMIT,2026-09-01T12:07:07+00:00,,1788276660000,2026-09-01T15:34:00+00:00,2026-09-01T15:34:09.703000+00:00,6.8,6.867999999999999,6.664,2026-09-01T15:34:23.031626+00:00,2026-09-01T15:34:23.032807+00:00,6.65,floor,-2.2058823529411686,13.329807,0.0,-2.2058823529411686,,,2026-09-01T15:34:11.507038+00:00,2026-09-01T15:34:23.031626+00:00,107
2026-09-01,BIAF,target+1_floor-2,first,resting,STOP_LIMIT,2026-09-01T12:07:07+00:00,,0,2026-09-01T16:38:00+00:00,2026-09-01T16:39:33.085000+00:00,6.53,6.5953,6.3994,2026-09-01T16:39:40.872931+00:00,2026-09-01T16:39:40.873136+00:00,6.42,floor,-1.68453292496172,7.788136,0.0,-2.6033690658499222,,,2026-09-01T16:39:40.869534+00:00,2026-09-01T16:39:40.872931+00:00,42
2026-09-01,BIAF,target+1_floor-2,reclaim,resting,STOP_LIMIT,2026-09-01T12:07:07+00:00,,1788280920000,2026-09-01T16:46:00+00:00,2026-09-01T16:47:38.131000+00:00,6.62,6.6862,6.4876,2026-09-01T16:47:48.436542+00:00,2026-09-01T16:47:48.436733+00:00,6.51,floor,-1.6616314199395819,10.305733,0.0,-2.567975830815709,,,2026-09-01T16:47:39.206912+00:00,2026-09-01T16:47:48.436542+00:00,18
2026-09-01,BIAF,target+1_floor-2,first,resting,STOP_LIMIT,2026-09-01T12:07:07+00:00,,0,2026-09-01T18:30:00+00:00,2026-09-01T18:30:13.361000+00:00,6.75,6.8175,6.615,2026-09-01T18:33:35.229556+00:00,2026-09-01T18:33:35.229717+00:00,6.61,floor,-2.0740740740740695,201.868717,0.29629629629629,-2.0740740740740695,,,2026-09-01T18:30:15.044109+00:00,2026-09-01T18:33:35.229556+00:00,341
2026-09-01,BIAF,target+1_floor-2,reclaim,resting,STOP_LIMIT,2026-09-01T12:07:07+00:00,,1788288540000,2026-09-01T18:52:00+00:00,2026-09-01T19:06:47.347000+00:00,6.85,6.9185,6.712999999999999,2026-09-01T19:07:10.559547+00:00,2026-09-01T19:07:10.695339+00:00,6.71,floor,-2.0437956204379515,23.348339,0.43795620437956573,-2.0437956204379515,,,2026-09-01T19:06:47.358353+00:00,2026-09-01T19:07:10.559547+00:00,95
2026-09-01,BIAF,target+1_floor-1,first,resting,limit,2026-09-01T12:07:07+00:00,,0,2026-09-01T13:00:26.214000+00:00,2026-09-01T13:00:26.214000+00:00,6.7,6.767,6.633,2026-09-01T13:01:28.307592+00:00,2026-09-01T13:01:28.307845+00:00,6.63,floor,-1.0447761194029892,62.093845,0.4477611940298544,-1.0447761194029892,,,2026-09-01T13:01:28.307592+00:00,,459
2026-09-01,BIAF,target+1_floor-1,first,resting,limit,2026-09-01T12:07:07+00:00,,0,2026-09-01T13:02:22.382000+00:00,2026-09-01T13:02:22.382000+00:00,6.7,6.767,6.633,2026-09-01T13:03:13.080815+00:00,2026-09-01T13:03:13.081039+00:00,6.63,floor,-1.0447761194029892,50.699039,0.5970149253731348,-1.0447761194029892,,,2026-09-01T13:03:13.080815+00:00,,362
2026-09-01,BIAF,target+1_floor-1,reclaim,reactive,limit,2026-09-01T12:07:07+00:00,,1788267720000,2026-09-01T13:07:47.323000+00:00,2026-09-01T13:07:47.323000+00:00,6.82,6.8882,6.7518,2026-09-01T13:07:47.843293+00:00,2026-09-01T13:07:47.852627+00:00,6.73,floor,-1.31964809384164,0.529627,0.0,-1.31964809384164,,,2026-09-01T13:07:47.843293+00:00,,2
2026-09-01,BIAF,target+1_floor-1,first,resting,STOP_LIMIT,2026-09-01T12:07:07+00:00,,0,2026-09-01T15:31:00+00:00,2026-09-01T15:31:53.572000+00:00,6.6,6.6659999999999995,6.534,2026-09-01T15:31:54.272293+00:00,2026-09-01T15:31:54.272601+00:00,6.51,floor,-1.3636363636363615,0.700601,0.0,-1.3636363636363615,,,2026-09-01T15:31:54.272293+00:00,,2
2026-09-01,BIAF,target+1_floor-1,reclaim,resting,STOP_LIMIT,2026-09-01T12:07:07+00:00,,1788276660000,2026-09-01T15:34:00+00:00,2026-09-01T15:34:09.703000+00:00,6.8,6.867999999999999,6.732,2026-09-01T15:34:11.507038+00:00,2026-09-01T15:34:11.507903+00:00,6.73,floor,-1.0294117647058736,1.804903,0.0,-1.0294117647058736,,,2026-09-01T15:34:11.507038+00:00,,36
2026-09-01,BIAF,target+1_floor-1,first,resting,STOP_LIMIT,2026-09-01T12:07:07+00:00,,0,2026-09-01T16:38:00+00:00,2026-09-01T16:39:33.085000+00:00,6.53,6.5953,6.464700000000001,2026-09-01T16:39:40.869534+00:00,2026-09-01T16:39:40.870257+00:00,6.41,floor,-1.8376722817764182,7.785257,0.0,-1.8376722817764182,,,2026-09-01T16:39:40.869534+00:00,,33
2026-09-01,BIAF,target+1_floor-1,reclaim,resting,STOP_LIMIT,2026-09-01T12:07:07+00:00,,1788280920000,2026-09-01T16:46:00+00:00,2026-09-01T16:47:38.131000+00:00,6.62,6.6862,6.5538,2026-09-01T16:47:39.206912+00:00,2026-09-01T16:47:39.207212+00:00,6.53,floor,-1.3595166163141972,1.076212,0.0,-1.3595166163141972,,,2026-09-01T16:47:39.206912+00:00,,2
2026-09-01,BIAF,target+1_floor-1,first,resting,STOP_LIMIT,2026-09-01T12:07:07+00:00,,0,2026-09-01T18:30:00+00:00,2026-09-01T18:30:13.361000+00:00,6.75,6.8175,6.6825,2026-09-01T18:30:15.044109+00:00,2026-09-01T18:30:19.281452+00:00,6.69,floor,-0.8888888888888832,5.920452,0.0,-1.481481481481476,,,2026-09-01T18:30:15.044109+00:00,,2
